"","X","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"3020",3020,27,17,0.65,3471763.16556678,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3021",3021,28,17,0.675,3471763.06227198,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3022",3022,29,17,0.7,3471763.06889168,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3023",3023,30,17,0.725,3471764.11632685,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3024",3024,31,17,0.75,3471763.00826705,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3025",3025,32,17,0.775,3471763.04953495,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3026",3026,33,17,0.8,3471769.70883408,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3027",3027,34,17,0.825,3471765.51662773,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3028",3028,35,17,0.85,3471762.66675569,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3029",3029,36,17,0.875,3471768.88984914,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3030",3030,37,17,0.9,3471763.73834132,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3031",3031,38,17,0.925,3471765.85627725,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3032",3032,39,17,0.95,3471769.03744542,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3033",3033,40,17,0.975,3471768.2300396,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3034",3034,41,17,1,3471769.24433057,4944.28047748004,-4944.28047748004,13288.5609549601,21252.4008919956,"AG206_Edit"
"3035",3035,1,18,0,834894.814523025,5159.29828561837,-5159.29828561837,13918.5965712367,22350.897681039,"AG206_Edit"
"3036",3036,2,18,0.025,2258807.54643391,5112.23718301284,-5112.23718301284,13824.4743660257,22256.775475828,"AG206_Edit"
"3037",3037,3,18,0.05,2808120.293614,4969.18028660025,-4969.18028660025,13538.3605732005,21970.6616830028,"AG206_Edit"
"3038",3038,4,18,0.075,3085887.62528302,4914.87294717048,-4914.87294717048,13429.745894341,21862.0470041432,"AG206_Edit"
"3039",3039,5,18,0.1,3274975.28368596,4903.14244277586,-4903.14244277586,13406.2848855517,21838.585995354,"AG206_Edit"
"3040",3040,6,18,0.125,3417084.76596303,4883.07291529658,-4883.07291529658,13366.1458305932,21798.4469403954,"AG206_Edit"
"3041",3041,7,18,0.15,3544782.52431608,4875.04615726551,-4875.04615726551,13350.092314531,21782.3934243333,"AG206_Edit"
"3042",3042,8,18,0.175,3624301.80635593,4873.00487704417,-4873.00487704417,13346.0097540883,21778.3108638906,"AG206_Edit"
"3043",3043,9,18,0.2,3698032.393914,4862.31053549415,-4862.31053549415,13324.6210709883,21756.9221807906,"AG206_Edit"
"3044",3044,10,18,0.225,3742216.33192235,4854.13329985544,-4854.13329985544,13308.2665997109,21740.5677095132,"AG206_Edit"
"3045",3045,11,18,0.25,3782879.65674265,4851.9234477112,-4851.9234477112,13303.8468954224,21736.1480052247,"AG206_Edit"
"3046",3046,12,18,0.275,3811380.67833729,4850.00720598439,-4850.00720598439,13300.0144119688,21732.315521771,"AG206_Edit"
"3047",3047,13,18,0.3,3824703.54342765,4849.52195342813,-4849.52195342813,13299.0439068563,21731.3450166585,"AG206_Edit"
"3048",3048,14,18,0.325,3843590.83067891,4848.65896364108,-4848.65896364108,13297.3179272822,21729.6190370844,"AG206_Edit"
"3049",3049,15,18,0.35,3855495.0594479,4848.92701032258,-4848.92701032258,13297.8540206452,21730.1551304474,"AG206_Edit"
"3050",3050,16,18,0.375,3865267.73914302,4848.89506453264,-4848.89506453264,13297.7901290653,21730.0912388675,"AG206_Edit"
"3051",3051,17,18,0.4,3875497.89826501,4848.57095239875,-4848.57095239875,13297.1419047975,21729.4430145998,"AG206_Edit"
"3052",3052,18,18,0.425,3885782.41077822,4848.26049572751,-4848.26049572751,13296.520991455,21728.8221012573,"AG206_Edit"
"3053",3053,19,18,0.45,3890588.93460443,4848.14389674639,-4848.14389674639,13296.2877934928,21728.588903295,"AG206_Edit"
"3054",3054,20,18,0.475,3893617.51808634,4847.37454668123,-4847.37454668123,13294.7490933625,21727.0502031647,"AG206_Edit"
"3055",3055,21,18,0.5,3893419.6500561,4847.37454668123,-4847.37454668123,13294.7490933625,21727.0502031647,"AG206_Edit"
"3056",3056,22,18,0.525,3899696.78299816,4847.10503900638,-4847.10503900638,13294.2100780128,21726.511187815,"AG206_Edit"
"3057",3057,23,18,0.55,3909627.13134837,4847.10503900638,-4847.10503900638,13294.2100780128,21726.511187815,"AG206_Edit"
"3058",3058,24,18,0.575,3915010.4455978,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3059",3059,25,18,0.6,3916941.04500582,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3060",3060,26,18,0.625,3918025.02341815,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3061",3061,27,18,0.65,3918030.81701239,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3062",3062,28,18,0.675,3918031.20403855,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3063",3063,29,18,0.7,3918030.44101837,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3064",3064,30,18,0.725,3918026.64270282,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3065",3065,31,18,0.75,3918026.29827834,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3066",3066,32,18,0.775,3918026.32294561,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3067",3067,33,18,0.8,3918025.55531068,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3068",3068,34,18,0.825,3918025.12222969,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3069",3069,35,18,0.85,3918025.64661726,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3070",3070,36,18,0.875,3918025.92938901,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3071",3071,37,18,0.9,3918026.23758067,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3072",3072,38,18,0.925,3918030.77904926,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3073",3073,39,18,0.95,3918027.23495059,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3074",3074,40,18,0.975,3918025.9733586,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3075",3075,41,18,1,3918027.04808043,4846.81045771147,-4846.81045771147,13293.6209154229,21725.9220252252,"AG206_Edit"
"3076",3076,1,19,0,914826.94039243,5073.07517006866,-5073.07517006866,13946.1503401373,22846.9126227064,"AG206_Edit"
"3077",3077,2,19,0.025,2504215.7185236,5054.51694868138,-5054.51694868138,13909.0338973628,22809.7961799318,"AG206_Edit"
"3078",3078,3,19,0.05,3073961.54798938,4900.84653795048,-4900.84653795048,13601.693075901,22502.45535847,"AG206_Edit"
"3079",3079,4,19,0.075,3362567.92139515,4861.08738469687,-4861.08738469687,13522.1747693937,22422.9370519628,"AG206_Edit"
"3080",3080,5,19,0.1,3562504.5111933,4836.36588274959,-4836.36588274959,13472.7317654992,22373.4940480683,"AG206_Edit"
"3081",3081,6,19,0.125,3722176.32485009,4827.78136579341,-4827.78136579341,13455.5627315868,22356.3250141559,"AG206_Edit"
"3082",3082,7,19,0.15,3839679.37849788,4818.64644851135,-4818.64644851135,13437.2928970227,22338.0551795918,"AG206_Edit"
"3083",3083,8,19,0.175,3931970.04981775,4813.64724674086,-4813.64724674086,13427.2944934817,22328.0567760508,"AG206_Edit"
"3084",3084,9,19,0.2,3991413.84048306,4804.3468702108,-4804.3468702108,13408.6937404216,22309.4560229907,"AG206_Edit"
"3085",3085,10,19,0.225,4018923.10545493,4800.97438311273,-4800.97438311273,13401.9487662255,22302.7110487945,"AG206_Edit"
"3086",3086,11,19,0.25,4049008.92036715,4799.22817044702,-4799.22817044702,13398.456340894,22299.2186234631,"AG206_Edit"
"3087",3087,12,19,0.275,4064230.97001062,4798.75003969247,-4798.75003969247,13397.5000793849,22298.262361954,"AG206_Edit"
"3088",3088,13,19,0.3,4081041.3982395,4798.6343021461,-4798.6343021461,13397.2686042922,22298.0308868613,"AG206_Edit"
"3089",3089,14,19,0.325,4087442.21863365,4797.7367835238,-4797.7367835238,13395.4735670476,22296.2358496167,"AG206_Edit"
"3090",3090,15,19,0.35,4089027.07200041,4797.4845885556,-4797.4845885556,13394.9691771112,22295.7314596803,"AG206_Edit"
"3091",3091,16,19,0.375,4102793.58962296,4797.4845885556,-4797.4845885556,13394.9691771112,22295.7314596803,"AG206_Edit"
"3092",3092,17,19,0.4,4110246.07795224,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3093",3093,18,19,0.425,4111034.84670982,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3094",3094,19,19,0.45,4111034.6943313,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3095",3095,20,19,0.475,4111040.8877726,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3096",3096,21,19,0.5,4111039.86964395,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3097",3097,22,19,0.525,4111040.46626389,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3098",3098,23,19,0.55,4111039.04863807,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3099",3099,24,19,0.575,4111037.83375397,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3100",3100,25,19,0.6,4111040.74719397,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3101",3101,26,19,0.625,4111035.66970335,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3102",3102,27,19,0.65,4111036.04157031,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3103",3103,28,19,0.675,4111034.94496353,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3104",3104,29,19,0.7,4111038.24709057,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3105",3105,30,19,0.725,4111035.00590323,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3106",3106,31,19,0.75,4111035.49839058,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3107",3107,32,19,0.775,4111041.31716355,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3108",3108,33,19,0.8,4111035.52312587,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3109",3109,34,19,0.825,4111034.64855772,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3110",3110,35,19,0.85,4111035.63185739,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3111",3111,36,19,0.875,4111038.58455639,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3112",3112,37,19,0.9,4111040.0030924,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3113",3113,38,19,0.925,4111038.72157235,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3114",3114,39,19,0.95,4111035.07654563,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3115",3115,40,19,0.975,4111039.93518874,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3116",3116,41,19,1,4111036.3116426,4797.19000726069,-4797.19000726069,13394.3800145214,22295.1422970904,"AG206_Edit"
"3117",3117,1,20,0,1010680.13641999,4999.61763381664,-4999.61763381664,13999.2352676333,23368.4587229691,"AG206_Edit"
"3118",3118,2,20,0.025,2751951.74590635,4991.19168220614,-4991.19168220614,13982.3833644123,23351.6068197481,"AG206_Edit"
"3119",3119,3,20,0.05,3356844.4014329,4845.90878439294,-4845.90878439294,13691.8175687859,23061.0410241217,"AG206_Edit"
"3120",3120,4,20,0.075,3683845.67705071,4805.83982071006,-4805.83982071006,13611.6796414201,22980.903096756,"AG206_Edit"
"3121",3121,5,20,0.1,3905474.35006482,4789.11215666314,-4789.11215666314,13578.2243133263,22947.4477686621,"AG206_Edit"
"3122",3122,6,20,0.125,4066643.85845018,4775.74901609065,-4775.74901609065,13551.4980321813,22920.7214875172,"AG206_Edit"
"3123",3123,7,20,0.15,4208331.18624248,4767.87351309409,-4767.87351309409,13535.7470261882,22904.970481524,"AG206_Edit"
"3124",3124,8,20,0.175,4301378.20496413,4764.38849045704,-4764.38849045704,13528.7769809141,22898.0004362499,"AG206_Edit"
"3125",3125,9,20,0.2,4364659.97527307,4753.33950282374,-4753.33950282374,13506.6790056475,22875.9024609833,"AG206_Edit"
"3126",3126,10,20,0.225,4408396.74122672,4750.95751309417,-4750.95751309417,13501.9150261883,22871.1384815242,"AG206_Edit"
"3127",3127,11,20,0.25,4456201.8027979,4747.92634733365,-4747.92634733365,13495.8526946673,22865.0761500031,"AG206_Edit"
"3128",3128,12,20,0.275,4469152.65483812,4747.29736937834,-4747.29736937834,13494.5947387567,22863.8181940925,"AG206_Edit"
"3129",3129,13,20,0.3,4493103.36133593,4746.69132280449,-4746.69132280449,13493.382645609,22862.6061009448,"AG206_Edit"
"3130",3130,14,20,0.325,4506667.66282368,4746.31138759907,-4746.31138759907,13492.6227751981,22861.846230534,"AG206_Edit"
"3131",3131,15,20,0.35,4515130.35609088,4746.10714507483,-4746.10714507483,13492.2142901497,22861.4377454855,"AG206_Edit"
"3132",3132,16,20,0.375,4523219.35654029,4745.91435639912,-4745.91435639912,13491.8287127982,22861.0521681341,"AG206_Edit"
"3133",3133,17,20,0.4,4540766.25311124,4745.4609648026,-4745.4609648026,13490.9219296052,22860.145384941,"AG206_Edit"
"3134",3134,18,20,0.425,4548480.46401502,4745.191471936,-4745.191471936,13490.382943872,22859.6063992079,"AG206_Edit"
"3135",3135,19,20,0.45,4552132.74172651,4744.66392187257,-4744.66392187257,13489.3278437451,22858.551299081,"AG206_Edit"
"3136",3136,20,20,0.475,4552260.95657554,4744.66392187257,-4744.66392187257,13489.3278437451,22858.551299081,"AG206_Edit"
"3137",3137,21,20,0.5,4552906.96709136,4744.45198246939,-4744.45198246939,13488.9039649388,22858.1274202746,"AG206_Edit"
"3138",3138,22,20,0.525,4555866.22384848,4744.45198246939,-4744.45198246939,13488.9039649388,22858.1274202746,"AG206_Edit"
"3139",3139,23,20,0.55,4560154.61451227,4744.38744394825,-4744.38744394825,13488.7748878965,22857.9983432324,"AG206_Edit"
"3140",3140,24,20,0.575,4568626.44669815,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3141",3141,25,20,0.6,4576164.58559292,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3142",3142,26,20,0.625,4576164.01836092,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3143",3143,27,20,0.65,4576165.12331167,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3144",3144,28,20,0.675,4576163.62633352,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3145",3145,29,20,0.7,4576164.78122028,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3146",3146,30,20,0.725,4576168.661918,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3147",3147,31,20,0.75,4576170.05225744,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3148",3148,32,20,0.775,4576169.62398542,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3149",3149,33,20,0.8,4576163.92842222,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3150",3150,34,20,0.825,4576164.19841496,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3151",3151,35,20,0.85,4576163.91851911,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3152",3152,36,20,0.875,4576164.97250044,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3153",3153,37,20,0.9,4576164.10419533,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3154",3154,38,20,0.925,4576167.35649312,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3155",3155,39,20,0.95,4576169.1367218,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3156",3156,40,20,0.975,4576168.08796042,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3157",3157,41,20,1,4576169.71157097,4744.18920693615,-4744.18920693615,13488.3784138723,22857.6018692082,"AG206_Edit"
"3158",3158,1,21,0,1102273.94980433,4941.86385693822,-4941.86385693822,14083.7277138764,23921.4123419791,"AG206_Edit"
"3159",3159,2,21,0.025,3019592.16107565,4933.44411386294,-4933.44411386294,14066.8882277259,23904.5728558285,"AG206_Edit"
"3160",3160,3,21,0.05,3636003.3040133,4796.86210493189,-4796.86210493189,13793.7242098638,23631.4088379664,"AG206_Edit"
"3161",3161,4,21,0.075,3967625.01347124,4759.16001424285,-4759.16001424285,13718.3200284857,23556.0046565883,"AG206_Edit"
"3162",3162,5,21,0.1,4200535.12284477,4738.60711800355,-4738.60711800355,13677.2142360071,23514.8988641097,"AG206_Edit"
"3163",3163,6,21,0.125,4382044.86799445,4726.26738464188,-4726.26738464188,13652.5347692838,23490.2193973864,"AG206_Edit"
"3164",3164,7,21,0.15,4513487.87951822,4722.2043107224,-4722.2043107224,13644.4086214448,23482.0932495474,"AG206_Edit"
"3165",3165,8,21,0.175,4607130.56633639,4712.79731871114,-4712.79731871114,13625.5946374223,23463.2792655249,"AG206_Edit"
"3166",3166,9,21,0.2,4657707.02723192,4708.30095505306,-4708.30095505306,13616.6019101061,23454.2865382088,"AG206_Edit"
"3167",3167,10,21,0.225,4689913.2548818,4705.5845784055,-4705.5845784055,13611.169156811,23448.8537849137,"AG206_Edit"
"3168",3168,11,21,0.25,4709808.06810925,4705.34962879916,-4705.34962879916,13610.6992575983,23448.383885701,"AG206_Edit"
"3169",3169,12,21,0.275,4740534.64027282,4704.29327400185,-4704.29327400185,13608.5865480037,23446.2711761063,"AG206_Edit"
"3170",3170,13,21,0.3,4751865.16154444,4703.62551272086,-4703.62551272086,13607.2510254417,23444.9356535444,"AG206_Edit"
"3171",3171,14,21,0.325,4754016.53294186,4703.45019625596,-4703.45019625596,13606.9003925119,23444.5850206146,"AG206_Edit"
"3172",3172,15,21,0.35,4757334.55106332,4703.24048856438,-4703.24048856438,13606.4809771288,23444.1656052314,"AG206_Edit"
"3173",3173,16,21,0.375,4761424.27633412,4703.17595004324,-4703.17595004324,13606.3519000865,23444.0365281891,"AG206_Edit"
"3174",3174,17,21,0.4,4769283.17296214,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3175",3175,18,21,0.425,4776778.07162579,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3176",3176,19,21,0.45,4776776.35347714,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3177",3177,20,21,0.475,4776778.08821885,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3178",3178,21,21,0.5,4776777.75730829,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3179",3179,22,21,0.525,4776773.76601296,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3180",3180,23,21,0.55,4776774.00559554,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3181",3181,24,21,0.575,4776773.10677647,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3182",3182,25,21,0.6,4776775.57783588,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3183",3183,26,21,0.625,4776772.64308857,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3184",3184,27,21,0.65,4776776.95690792,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3185",3185,28,21,0.675,4776776.81473889,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3186",3186,29,21,0.7,4776772.01204791,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3187",3187,30,21,0.725,4776771.83160765,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3188",3188,31,21,0.75,4776772.89889552,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3189",3189,32,21,0.775,4776777.87470421,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3190",3190,33,21,0.8,4776776.19222876,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3191",3191,34,21,0.825,4776772.22900223,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3192",3192,35,21,0.85,4776776.20325547,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3193",3193,36,21,0.875,4776777.25537522,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3194",3194,37,21,0.9,4776776.964571,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3195",3195,38,21,0.925,4776772.26724195,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3196",3196,39,21,0.95,4776776.51056193,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3197",3197,40,21,0.975,4776773.85157403,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3198",3198,41,21,1,4776772.24924706,4702.98048695803,-4702.98048695803,13605.9609739161,23443.6456020187,"AG206_Edit"
"3199",3199,1,22,0,1196154.57314075,4883.63396159091,-4883.63396159091,14167.2679231818,24473.4137240513,"AG206_Edit"
"3200",3200,2,22,0.025,3303252.74658001,4854.54878088027,-4854.54878088027,14109.0975617605,24415.24336263,"AG206_Edit"
"3201",3201,3,22,0.05,3952183.45315521,4742.30589508117,-4742.30589508117,13884.6117901623,24190.7575910318,"AG206_Edit"
"3202",3202,4,22,0.075,4308530.71090727,4704.83632132586,-4704.83632132586,13809.6726426517,24115.8184435212,"AG206_Edit"
"3203",3203,5,22,0.1,4554299.37994322,4690.69502261718,-4690.69502261718,13781.3900452344,24087.5358461038,"AG206_Edit"
"3204",3204,6,22,0.125,4738275.71263168,4674.19687486685,-4674.19687486685,13748.3937497337,24054.5395506031,"AG206_Edit"
"3205",3205,7,22,0.15,4901881.38492728,4667.73393448058,-4667.73393448058,13735.4678689612,24041.6136698306,"AG206_Edit"
"3206",3206,8,22,0.175,5000813.03698155,4657.11052496126,-4657.11052496126,13714.2210499225,24020.366850792,"AG206_Edit"
"3207",3207,9,22,0.2,5059910.84308385,4653.33344595409,-4653.33344595409,13706.6668919082,24012.8126927776,"AG206_Edit"
"3208",3208,10,22,0.225,5119128.06691401,4649.78132538726,-4649.78132538726,13699.5626507745,24005.708451644,"AG206_Edit"
"3209",3209,11,22,0.25,5146840.45381386,4648.47683428639,-4648.47683428639,13696.9536685728,24003.0994694422,"AG206_Edit"
"3210",3210,12,22,0.275,5158475.94860189,4648.38278639854,-4648.38278639854,13696.7655727971,24002.9113736665,"AG206_Edit"
"3211",3211,13,22,0.3,5172957.33092059,4648.30273967653,-4648.30273967653,13696.6054793531,24002.7512802225,"AG206_Edit"
"3212",3212,14,22,0.325,5190873.69516307,4647.7733313092,-4647.7733313092,13695.5466626184,24001.6924634878,"AG206_Edit"
"3213",3213,15,22,0.35,5202782.47589938,4647.99447954326,-4647.99447954326,13695.9889590865,24002.134759956,"AG206_Edit"
"3214",3214,16,22,0.375,5223438.693388,4647.26689873537,-4647.26689873537,13694.5337974707,24000.6795983402,"AG206_Edit"
"3215",3215,17,22,0.4,5228308.1733535,4647.13184751528,-4647.13184751528,13694.2636950306,24000.4094959,"AG206_Edit"
"3216",3216,18,22,0.425,5236236.55896205,4646.49915267242,-4646.49915267242,13692.9983053448,23999.1441062143,"AG206_Edit"
"3217",3217,19,22,0.45,5237022.61978996,4646.39101822988,-4646.39101822988,13692.7820364598,23998.9278373292,"AG206_Edit"
"3218",3218,20,22,0.475,5239476.33816204,4646.21520929668,-4646.21520929668,13692.4304185934,23998.5762194628,"AG206_Edit"
"3219",3219,21,22,0.5,5243330.97851059,4646.15805088284,-4646.15805088284,13692.3161017657,23998.4619026351,"AG206_Edit"
"3220",3220,22,22,0.525,5241452.65603373,4646.15805088284,-4646.15805088284,13692.3161017657,23998.4619026351,"AG206_Edit"
"3221",3221,23,22,0.55,5244016.59613405,4645.97792471661,-4645.97792471661,13691.9558494332,23998.1016503027,"AG206_Edit"
"3222",3222,24,22,0.575,5248151.87131741,4645.92913455244,-4645.92913455244,13691.8582691049,23998.0040699743,"AG206_Edit"
"3223",3223,25,22,0.6,5253240.37359369,4645.92913455244,-4645.92913455244,13691.8582691049,23998.0040699743,"AG206_Edit"
"3224",3224,26,22,0.625,5258511.45515763,4645.92913455244,-4645.92913455244,13691.8582691049,23998.0040699743,"AG206_Edit"
"3225",3225,27,22,0.65,5258514.32851452,4645.92913455244,-4645.92913455244,13691.8582691049,23998.0040699743,"AG206_Edit"
"3226",3226,28,22,0.675,5258511.69158781,4645.92913455244,-4645.92913455244,13691.8582691049,23998.0040699743,"AG206_Edit"
"3227",3227,29,22,0.7,5258514.60840045,4645.92913455244,-4645.92913455244,13691.8582691049,23998.0040699743,"AG206_Edit"
"3228",3228,30,22,0.725,5258511.87020212,4645.92913455244,-4645.92913455244,13691.8582691049,23998.0040699743,"AG206_Edit"
"3229",3229,31,22,0.75,5258510.52742411,4645.92913455244,-4645.92913455244,13691.8582691049,23998.0040699743,"AG206_Edit"
"3230",3230,32,22,0.775,5258510.86400665,4645.92913455244,-4645.92913455244,13691.8582691049,23998.0040699743,"AG206_Edit"
"3231",3231,33,22,0.8,5258510.44084936,4645.92913455244,-4645.92913455244,13691.8582691049,23998.0040699743,"AG206_Edit"
